fmol/mgCDW	Yu2021_N30_005R1	Yu2021_N30_005R2	Yu2021_N30_005R3	Yu2021_std_010R1	Yu2021_std_010R2	Yu2021_std_010R3	Yu2021_N30_010R1	Yu2021_N30_010R2	Yu2021_N30_010R3	Yu2021_N30_013R1	Yu2021_N30_013R2	Yu2021_N30_013R3	Yu2021_N30_018R1	Yu2021_N30_018R2	Yu2021_N30_018R3	Yu2021_N30_030R1	Yu2021_N30_030R2	Yu2021_N30_030R3	Yu2021_N30_035R1	Yu2021_N30_035R2	Yu2021_N30_035R3	Yu2021_Gln_glc1R1	Yu2021_Gln_glc1R2	Yu2021_Gln_glc1R3	Yu2021_Gln_glc2R1	Yu2021_Gln_glc2R2	Yu2021_Gln_glc2R3	Yu2021_Gln_N30R1	Yu2021_Gln_N30R2	Yu2021_Gln_N30R3	Yu2021_Phe_stdR1	Yu2021_Phe_stdR2	Yu2021_Phe_stdR3	Yu2021_Phe_N30R1	Yu2021_Phe_N30R2	Yu2021_Phe_N30R3	Yu2021_Ile_stdR1	Yu2021_Ile_stdR2	Yu2021_Ile_stdR3	Yu2021_Ile_N30R1	Yu2021_Ile_N30R2	Yu2021_Ile_N30R3
YDR382W	78203.85	67973.15934	100057.2793	187288.3385	243571.0647	155201.6862	58030.12943	78796.72803	57362.63505	119087.4478	102782.9649	90873.07232	108284.6435	116335.427	120764.2864	304312.5307	230607.5978	231318.6464	309229.2151	365499.5237	355706.7073	139772.6778	232547.9566	214768.8755	223045.0269	98522.92035	168425.6346	84140.73319	128479.4658	131966.3382	169709.6409	217616.1079	182301.8835	188695.2421	121610.8932	114112.1345	110006.3866	155613.5947	139685.9067	139141.9852	129062.7214	71586.47397
YGL103W	8647.361783	7559.956776	8427.133917	16381.81833	14872.31255	13803.19877	6519.841344	7019.727694	10045.78171	10031.85615	8689.935131	8465.277856	11031.46958	11168.90884	11205.02926	22549.37794	20283.68525	16244.63399	24848.43643	25677.67649	32486.00113	25258.74483	28400.95143	30418.00744	22289.82703	12981.39921	14604.25339	6693.831226	11225.21654	13076.53602	16693.88485	19733.22708	19004.2859	13418.3497	12238.88299	14159.84622	14627.05369	16685.18533	13461.43289	14108.73269	15522.16163	17839.98754
YML024W	1887.545204	1810.030143	1847.838277	3071.281552	3135.200348	2486.575815	1578.650732	1377.519585	2162.279004	2702.764858	2509.723469	2509.944263	3084.17571	3206.670172	2640.784601	6494.547025	6799.621821	7534.469386	10178.30348	11305.63041	12244.57653	5313.804591	5486.815876	7933.927634	5668.658774	3239.333885	3185.540541	2665.910538	3896.96666	3485.528336	3793.058332	4817.05288	4406.62136	3427.928559	3778.605393	3767.000658	2948.239523	3691.61401	3457.704335	5441.580357	4062.621217	6507.185056
YFL037W	590.2602854	511.0071126	603.4473014	772.328749	761.3748404	586.3562972	427.3540575	433.835435	376.4600731	599.8875969	556.4604642	540.035919	591.7258617	587.4649549	611.5071733	853.7131657	868.8884976	815.8577445	927.1263799	1146.5398	1222.541505	998.7671762	1067.164355	1105.669651	1082.456555	574.3798021	641.1282114	419.5839826	857.1694253	857.5839885	717.0901583	860.3137789	788.9372822	890.4362394	865.8341637	868.9216635	605.0921241	813.0150343	579.7967438	908.2616092	798.1097585	1154.836688
YPL240C	24720.28814	23241.62972	20815.21423	17751.69729	19046.59075	18137.31912	14592.30085	16550.43116	15748.3496	18663.83984	15469.6703	15228.36278	14332.92616	13534.45801	13901.64147	25384.06958	23890.78417	24895.51457	38346.06304	40491.31136	36696.3488	22595.89073	24449.9247	30907.16632	37276.6957	23990.72259	30410.41928	15275.88179	24525.83137	21041.87009	18798.72459	20942.35236	19787.81331	25191.17202	23468.33508	22539.65989	26100.64158	29402.39716	32356.76881	36649.93957	36385.31798	30658.90416
YOR187W	386.2706724	366.4778849	395.4345137	735.0379574	771.4559112	584.6973878	345.9996576	304.8399698	523.3569279	692.9415635	625.4182814	575.5113769	737.8739456	704.3677279	665.0315708	1403.758161	1568.696209	1261.921856	2089.319308	1543.442844	2415.793047	688.7291529	969.2757065	1328.092732	959.3395897	699.0818901	696.8953179	598.6057335	822.9415457	756.3965429	905.9694562	1174.40348	1111.710616	848.9725824	935.7002063	887.7618648	557.5790698	676.7570378	679.8932509	1155.44948	952.1803393	901.6969992
YHL038C	6.236120102	5.952967721	6.681313456	9.852661359	11.30758735	9.51146415	5.351343705	5.320192907	4.264185262	7.521678426	6.302737265	6.453783267	7.759840695	7.195183692	8.330617979	10.47337212	10.24962788	9.577688998	10.39299406	9.809785118	12.32654446	12.34159525	16.24941005	17.25501345	14.20754287	7.763685479	8.953143255	4.899186535	8.337532741	9.896562782	13.55224849	15.62006809	15.41575389	9.886293616	9.056482242	11.00878112	8.384052944	11.84632132	9.234902859	9.694210188	9.786269774	8.165546293
YEL021W	222.0055627	204.552835	209.4843554	249.6129587	215.0259468	189.9412957	193.3959079	196.4543081	286.9178037	331.690993	254.7717467	270.5430921	288.8921556	293.0956126	283.6918013	406.3073883	442.3163347	313.2480728	416.165538	542.3683923	498.3550908	294.1977631	297.209235	322.3240544	283.8775042	199.516731	257.935402	193.8618409	326.5814791	344.2812528	335.1083974	386.7408638	359.9929315	394.5537974	343.5337477	373.7765171	253.1889139	243.7267776	277.0725291	439.032677	473.4494052	491.7220421
YJR109C	1205.700216	1194.898927	1031.2824	1603.035417	1675.667897	1682.699358	857.0204056	1002.724496	1186.19769	1196.828994	1060.16434	996.5518249	937.9769607	939.4572677	940.9765302	1643.141849	1766.111879	1654.722247	2459.663139	2529.989806	2151.96247	1486.923318	1920.39503	1901.678696	3340.821353	2588.31317	3109.117747	862.4741694	1263.910317	1190.544768	1880.959699	2101.03864	1985.794188	1421.233767	1263.246304	1334.246196	2455.496256	2754.151933	2971.97854	3115.432072	2788.832927	2895.094606
YGL187C	397.1342415	327.1128447	269.7467324	615.3072736	598.0023847	483.2105402	242.4278777	286.5525641	412.8334393	547.9245155	516.3733872	520.0242085	524.3783988	458.1565341	507.6027103	861.0443357	758.607671	607.0075184	708.1123905	754.4874513	945.7642715	672.0430336	563.1186273	556.2992967	850.9560118	403.894623	615.9001137	461.9326207	678.7250389	689.2896436	1168.76764	1693.165462	1248.628835	855.4133632	600.539872	684.4785993	560.7519571	752.3369681	577.0433249	645.8294723	587.1001634	447.3427366
YLR395C	2173.180435	1594.701387	1222.508728	2602.328461	1613.137503	2235.354487	1741.563765	1742.449174	2132.796565	3697.465173	3003.465891	3306.419954	3527.098073	3550.122578	3442.173384	3764.659074	4327.624619	3939.340692	4137.71463	4249.784495	4384.001413	1771.532765	1732.311938	2582.710544	2594.11212	2363.585653	2260.720093	2955.856148	4396.03408	4238.685565	6080.717525	6354.392893	6311.228981	4193.574486	4378.802282	5638.254528	2922.360495	2732.026563	2633.828176	5434.29422	5117.85636	5056.774072
YMR300C	382.0352826	299.9127624	253.2464142	343.9164979	302.0201354	292.6497995	344.0173835	304.4480975	788.8179955	640.4709155	540.7428647	549.2620319	640.6412998	658.9575065	578.7136859	1160.467371	1264.046979	1016.919419	1556.138021	1986.379792	1555.628397	344.0667044	554.8338653	391.9533859	392.5392651	485.8114307	538.3903805	491.1075127	730.8435749	650.9808766	608.5173172	573.0910362	627.665264	704.8354584	672.1771595	666.4738026	457.9881329	473.4862902	615.7459031	1897.065866	1114.477323	1221.825543
YDL140C	611.2167598	574.2540443	588.0420765	625.5727123	756.0381259	697.3666687	497.817343	573.2619591	631.1418767	790.2677266	681.0380818	675.8247552	771.51927	734.477577	741.6040845	1157.358768	1028.49329	1161.884379	1164.914503	1404.954515	1423.683384	709.1794047	1067.206797	1192.650556	1002.39648	590.5950533	767.3406208	558.2475751	836.5807111	807.6061459	814.7646	946.1724042	803.3014902	928.5438145	893.5333229	872.3108648	621.6354288	813.1016583	697.1590226	1030.934459	1021.285143	1117.030238
YOR116C	15.46977323	13.56886239	14.99579935	21.11742256	22.10600032	23.4582162	11.89484452	13.59681665	12.13921677	16.41399663	13.55548835	12.56142981	14.98907004	15.33565206	15.63474781	23.08988025	23.02747514	24.79697346	29.69120957	29.09152103	29.42412336	38.75082592	42.29752529	52.15911532	34.31115611	16.12878274	21.37205816	9.83879914	16.79185525	18.8365581	24.39372112	31.99402095	25.86884265	23.8161408	19.49751445	21.95541553	19.7478754	30.47035507	18.50533923	20.08381326	24.18032913	21.03254403
YHR018C	2170.552018	1926.341104	1874.189657	1595.428799	1869.033545	1668.9148	1628.110795	1819.103672	1700.427541	2544.301693	2223.359387	2050.181903	2004.837779	1931.471552	2083.27741	3453.596868	2790.768406	3766.984664	3460.823739	4449.144635	4247.507091	1465.967042	1863.626471	2662.122273	3649.48919	1858.364839	2345.049908	1998.905965	3069.275448	2926.347345	2567.509903	3220.123094	2425.790971	3644.846412	3220.64498	3410.129246	2447.367926	2955.068141	1855.507304	6052.773503	5146.689493	5307.076518
YER165W	1071.85818	896.6140073	903.028661	1031.494678	1005.64966	995.4896016	772.6217231	752.7051646	1656.056671	1706.808917	1433.352134	1374.78816	1580.256921	1572.07814	1253.978217	3135.64697	3025.060497	2520.22076	4424.585753	4210.138621	4473.120815	897.351943	1084.82585	1700.876611	1424.022255	1177.98437	1580.210799	1377.055771	1888.306318	1683.166174	1532.633213	1972.855599	1529.600761	1844.168587	1780.162339	1915.264007	1283.038248	1359.222344	1467.927461	2628.024598	2130.206772	2532.408217
YDR408C	249.6545637	249.3522164	186.2210204	325.5728553	500.1882519	322.9354832	236.8585592	203.9686316	203.3746288	413.3403116	303.1195544	352.5999761	461.825185	418.1481693	401.5463886	791.8708803	978.4506772	1062.165848	1332.133939	1390.055875	1307.203575	520.560167	717.1144572	753.8446116	656.6699346	483.9589105	486.7655741	264.6281827	397.0117721	389.7786024	753.0735969	807.1296193	796.7072496	453.9415812	401.3111636	486.1840455	518.2702859	584.1422108	534.4497302	741.6004346	510.8066429	620.7963329
YCL018W	5647.130818	5308.061263	5217.286369	5564.598435	6686.370941	5964.276244	3906.305053	4500.489953	4596.797858	5694.453149	5088.357168	4680.591108	4036.884086	4432.926877	4934.801057	6096.974602	7067.927304	6746.248166	8445.97699	7355.24413	7155.424539	6509.07318	8590.517757	8490.460818	10146.26602	4976.892168	6912.567098	4132.253049	7087.483973	6614.03941	7978.298596	9681.439534	7346.066693	8630.529807	7567.346844	7119.971139	5393.6586	7192.912969	5029.546304	7504.827185	6968.212402	5352.070492
YML051W	9.29315125	9.882266266	0	24.70986127	12.95560383	13.0649057	8.768783698	9.019030333	7.632699029	11.03786718	9.510117398	8.573891744	10.16253172	0	11.29038757	11.67280887	0	13.67085722	0	16.70705784	15.99589893	31.77631804	18.08318357	0	0	12.44966975	14.39634246	6.29988181	11.58011337	13.33434382	17.58183762	0	16.33584204	13.37445908	12.9547647	15.63054978	13.47438177	15.7808331	0	0	14.61995387	13.16551868
YGL031C	8506.63683	7829.432505	8698.78557	18121.04196	18198.78925	18307.42981	7378.158809	7731.448728	11238.36707	11720.84416	9319.392993	9470.350692	13556.48962	13592.45833	11130.99945	27951.32476	31073.45602	28959.39566	36972.99268	36489.11261	41761.91779	27750.10223	29290.36018	34187.62328	23093.09845	12198.86593	14866.28007	6230.553997	11785.02972	13781.8327	17718.74383	24540.00746	21539.91528	14227.75354	12633.28136	14640.25154	14307.85085	17610.64179	16659.39621	14300.14794	15841.12397	15166.84089
YOL127W	46782.35962	42312.01005	52532.95553	94069.23276	104227.3466	105010.2762	39316.30503	37226.92877	66081.63555	51172.16824	40500.96936	43189.71303	52299.90421	59980.49232	58214.89744	102505.4186	104466.301	103672.2928	141129.904	128342.593	138926.7506	194829.6769	254542.5886	343217.8378	157119.6636	76197.53803	80601.74065	29125.76451	52547.9154	61752.39456	86351.2853	134529.2847	93281.04683	76713.8578	60264.65001	77288.31902	80848.13452	132625.816	66981.73795	64968.13186	84017.86004	68851.64802
YMR056C	20944.12888	21651.30951	22133.9114	27054.59656	29079.34289	27566.84308	21457.16164	21390.14173	20737.50072	28152.46425	24034.28115	26139.70682	26637.60604	26117.30138	29185.7033	29487.75126	29117.96281	27171.53736	26459.32378	26563.68752	32933.71109	45801.87639	54620.12939	46633.23698	45078.87432	24156.03716	28109.35669	17511.63817	37318.95185	37039.08016	36223.1479	44554.27859	38992.58104	43483.69713	40382.40759	46069.30068	27199.54415	39635.39505	24736.319	38888.93936	44606.78729	36239.26408
YOL006C	3.53685877	2.782435484	3.502571119	4.651249068	4.958165685	4.010267983	3.316983708	3.589351736	3.405602638	5.063448115	4.679268633	4.474829536	5.191893402	4.886328838	5.216289693	7.286690028	8.212296588	7.590190916	8.735252214	8.228647312	8.697437819	8.066790507	10.75232867	8.025677341	7.914506344	4.363913533	5.127913892	2.827575163	5.876478262	5.712808386	5.749533303	6.631037946	5.368229909	6.491681346	6.124633835	5.966123116	4.999047567	7.110151885	4.669240889	7.540674843	7.027534171	7.273382947
YIL078W	1051.013206	897.7501272	897.1024232	1109.396376	1274.106928	1246.274994	878.0092226	905.5331416	1060.823817	1419.983007	1215.369983	1227.11843	1429.948506	1408.546095	1379.003376	2332.686663	2353.659613	2116.040064	3293.434021	3285.088659	3120.309218	1321.443919	1744.162633	1769.366787	1627.357572	1360.531476	1472.191864	1099.654406	1577.739534	1549.960406	1810.680832	2047.51539	1898.590877	1750.893128	1600.657363	1827.948844	1270.078134	1450.118867	1552.947236	2103.81464	1915.783205	1970.707845
YLL018C	940.0214485	797.3578063	781.9525554	1192.037301	1327.609864	1057.013322	545.0255071	671.0531412	602.667359	803.889353	724.3282202	703.6331293	674.9008967	744.8459273	765.9023615	1059.851508	1124.866945	955.4234158	1405.412846	1492.627747	1402.478063	1264.66065	1320.241754	1449.453587	1613.998182	1018.241231	1265.924256	651.5997546	1069.857419	1019.456659	1311.153435	1601.613977	1343.761891	1279.232623	1040.475864	1056.881927	1168.602572	1287.585118	1105.368664	1353.134905	1195.722998	1109.026988
YFR053C	5651.479756	5578.626005	4938.737497	5679.403054	5381.829421	5081.804946	2599.280993	2894.723657	2278.816378	3318.330547	2803.817524	2778.363091	2752.863606	2583.891192	2871.593908	3900.61094	4398.77004	3491.087335	3673.501965	3601.277977	3915.195195	5020.678261	5784.500595	6392.663418	4708.84563	2437.769201	3101.341608	2384.157202	4243.151068	4335.868299	7311.960564	7975.415817	6872.211504	4951.667452	4572.337766	4905.597175	2742.078125	3706.886899	2511.384335	3452.919193	4712.738133	3459.866228
YGL253W	5254.131821	4744.708943	5561.105658	4886.877402	4959.605997	4177.456648	4614.980815	4713.550522	5306.336582	6953.452897	5762.386738	5830.58181	6096.753872	6075.292592	5956.352713	9808.56311	8905.921722	7721.217886	12374.43764	8733.639615	11557.45213	4975.050738	8050.64422	7124.820367	7495.847605	4371.614712	5717.066811	3721.95205	6154.291279	6591.308302	7484.352429	8749.799209	7969.209717	7871.70038	6789.2315	7263.60789	4871.13298	6347.711692	4638.055703	7701.25498	8571.954169	7577.282121
YEL063C	21.67690449	18.78776654	22.02464206	17.61083385	15.22633382	19.3353322	19.49239611	22.71959402	18.24817829	23.45502168	20.56804151	22.90895995	25.59316951	25.29251187	24.67540521	42.89569526	41.15108979	38.31128767	48.40981582	43.26297321	47.29612129	21.2538391	20.51265724	30.92778252	65.93477879	28.35604166	33.26644505	12.72923428	23.70062191	27.92094476	38.41865609	52.46985533	44.27866799	33.02656628	27.42356496	34.91473278	25.38402342	39.59617724	17.71257877	25.81379122	35.39435945	29.91164084
YDL164C	17.89321498	14.2784107	14.4862569	28.31563788	29.00942481	22.73228003	14.04717342	15.9843888	19.40494174	19.52364675	18.25182898	18.01816762	19.84747398	20.38829389	23.28784438	27.82269983	29.35204487	27.02725143	31.50331146	29.75548841	31.84148167	31.18397523	43.35740912	32.76857435	29.63626208	19.39494552	25.074292	10.97133973	22.86505468	23.7422221	27.30029792	38.91057032	29.21372235	28.37254131	25.48721039	22.36631884	20.03472792	30.70585651	21.11374377	25.01791335	24.28704048	25.00519318
YLR310C	127.5569025	124.2292455	133.8627057	182.9582992	182.1329235	171.7488128	119.0001676	129.6797827	138.1254488	139.9969801	115.3233388	128.5106702	126.7478308	123.7049792	144.8889449	136.1054862	131.7895859	112.6994592	108.0171348	100.3409324	126.2453108	276.117751	369.1566229	374.8588488	255.5641953	114.8690425	143.1741675	78.86924171	160.7388772	189.2882183	182.112544	240.7480207	196.7145624	228.616865	183.3446633	205.0355732	132.1431726	193.5387336	113.6043154	141.1569217	180.4543196	153.8632933
YNL055C	8355.317811	8749.045868	7784.780704	13305.26859	13921.25828	14079.89031	6893.203496	7259.194019	19708.97828	20082.96271	18180.52288	15353.04412	15203.61106	13722.17485	15523.70714	21826.26835	26747.73844	18748.42888	26137.05475	26422.54874	27658.97323	5595.786898	12139.3491	13230.8935	15852.35949	13538.47657	16156.02601	25986.89507	28300.69762	23112.11591	32485.94876	32480.82701	36817.66031	27280.09381	31076.15604	30268.7153	12885.04829	15995.76705	15009.95056	53007.52965	30852.95041	33263.80416
YDR225W	10854.91829	9794.658698	7530.718195	9827.128958	11212.80201	8359.734691	9647.666347	8246.088804	9505.319633	18457.15703	14395.86229	14408.26185	16359.453	14492.62831	15406.2923	22939.14325	25768.81673	29181.07009	29358.69951	29516.89394	32581.1714	14250.73814	17702.10789	19020.17866	13026.45745	8191.844957	9634.836947	8686.619549	15448.43418	14056.01581	13111.60096	15707.15466	11352.4208	15429.9837	16038.80095	17759.44337	9839.578079	13966.83834	11433.59641	19207.3786	18268.05581	22449.11353
YGL008C	19326.57474	16353.17296	19314.76371	15079.22009	16022.85134	17085.21939	20275.63435	19059.81206	26146.02394	32631.24437	28950.49192	28832.67974	28719.93795	27559.91991	31112.74907	34000.61028	32819.14741	35983.43485	41089.31872	40887.7196	43186.37543	19076.99178	25347.1079	33242.55563	33811.81238	22271.52262	24272.57089	20003.62225	31906.4754	29101.88816	14725.45532	20549.07798	19452.7979	34189.76599	31457.35731	34664.59404	22201.46163	25721.84028	25926.38615	43891.40943	41248.35909	45113.64425
YJL088W	2024.027019	1976.511509	1655.781065	3721.949306	3314.757575	3108.563735	1388.011766	1614.088692	858.3468298	1779.044951	1575.056712	1560.565747	1538.450303	1469.152265	1608.883834	2425.119173	2296.813913	2809.018344	3418.207256	3351.790498	3540.996363	3639.203652	3114.360124	3545.022765	4042.905658	2058.78156	2374.203114	1070.637277	2215.432637	2566.782871	7952.09314	9597.788478	8263.329397	2627.368492	2292.173831	3040.422008	3062.115352	3613.081266	1957.32398	3216.299251	4685.157235	3526.753742
YLR340W	9860.363339	9131.153051	9693.921221	18111.68741	16994.04164	18625.61025	8574.900436	9110.739139	8062.754513	12677.73695	12151.56572	12009.30299	17331.30486	14499.69439	15213.12355	34259.19697	27984.2991	32540.62062	35708.94547	39374.69414	43074.85468	29136.3418	29140.74188	42730.3143	39033.51361	18821.47802	20427.28074	9218.62613	15727.25795	15148.66638	20226.73786	25621.29896	22065.30143	16932.79991	16607.2985	17048.514	23111.67828	26108.65201	19678.33343	17973.97283	19437.42814	19706.95524
YDL081C	11818.52681	9628.066342	21495.14849	21032.97147	27811.84764	18026.52046	9352.028433	12374.70595	9980.325555	20539.4604	19387.93456	17342.51837	27428.47201	21352.7465	22425.62635	62453.58254	42050.83544	65638.27688	60381.24081	91350.66344	87858.90668	33300.24645	67617.2326	36587.27383	43320.54774	15546.7486	20138.36611	20277.59738	26597.28069	29177.86238	27604.25967	46020.65259	26847.67325	31605.97038	22145.82709	26648.35397	13154.88613	24106.69115	21849.80126	23357.53415	19297.97357	20170.63269
YOL039W	50345.04117	43742.24685	36787.69351	82128.51264	114415.1533	69699.66256	33877.43144	44415.0141	27011.56775	58280.43225	55752.21106	55520.17395	78020.75115	78432.23038	58266.83812	184611.61	167922.3692	116060.7892	223132.7906	273941.7745	244422.9809	43287.73523	118504.5393	54587.61878	71984.97117	43264.95332	62151.18782	41614.81729	57098.87062	64461.62205	108177.2433	99579.96017	77518.98821	81940.35159	58582.12746	52958.10828	49237.73151	76726.96783	78392.01045	51696.20086	59306.45852	42155.95619
