g/gCDW	DiBartolomeo2020_GlucR1	DiBartolomeo2020_GlucR2	DiBartolomeo2020_GlucR3	DiBartolomeo2020_EtohR1	DiBartolomeo2020_EtohR2	DiBartolomeo2020_EtohR3
YHR208W	0.000449654089712464	0.00046253256646464	0.000402595837941888	0.000339004113604272	0.000382374129186816	0.000356521790263808
YOL005C	1.6238518626816E-05	1.681836984576E-05	1.4945891672664E-05	1.8059194408752E-05	1.8513964874304E-05	1.8481037848344E-05
YOR014W	4.9616608849356E-06	5.336168630016E-06	4.6002553396164E-06	8.2944993291768E-06	8.24746973238E-06	7.632895875546E-06
YDR464W	2.5906717797304E-07	2.517208687896E-07	3.2055691330107E-07	5.5372805470179E-07	6.0573226884264E-07	5.6741782472295E-07
YOR020C	0.00013561964815872	0.0001411044386304	0.00011826909069372	0.00014752240525872	0.00015361588441656	0.00014887657277802
YML074C	2.437899510018E-05	0.0000250228223952	2.268530466867E-05	2.478503094165E-05	0.0000263018025144	2.455344274341E-05
YMR260C	4.265447739084E-05	4.665956357664E-05	3.9625839883476E-05	2.3404126587534E-05	2.4566839629696E-05	2.3199539109264E-05
YDL045C	3.34921038049E-07	3.7495806166E-07	3.2074589871675E-07	1.081256614542E-06	1.110466338657E-06	1.026075077079E-06
YLR055C	2.2441752203481E-06	2.571822134084E-06	2.05558079363595E-06	1.7228908811034E-06	1.8362779148724E-06	1.7630074967967E-06
YMR167W	3.822040043424E-07	4.44126511584E-07	3.811184996004E-07	7.471772823924E-07	7.692817034448E-07	7.523020462764E-07
YNL004W	6.5588885460444E-07	6.976759198752E-07	5.9530750283592E-07	7.5976946811054E-07	8.1172010258928E-07	6.6336286661694E-07
YOL122C	4.4507691895632E-07	4.664996975296E-07	4.2372910417824E-07	5.6899488356424E-07	6.3291182649408E-07	5.5678047018384E-07
YIL140W	2.09303686094832E-07	1.8555672121056E-07	1.77000061482468E-07	1.39042870445556E-07	1.87349916415536E-07	1.472049242559E-07
YGL006W	2.26467941413536E-05	2.4007176152064E-05	2.01551626509408E-05	3.157039751832E-05	3.36506991587136E-05	3.18869330228496E-05
YOR039W	1.99811064544E-06	0.000002147720568	1.87295478615E-06	3.518508699405E-06	3.52522032618E-06	0.0000033572744219
YDR443C	2.739954994764E-07	2.9854624345728E-07	2.95080974560008E-07	5.18165114137632E-07	4.73409043196544E-07	3.63858263631408E-07
YGL095C	2.6884633847518E-06	0.000003176739608	2.5733122467111E-06	3.7045832576157E-06	3.2146108823268E-06	3.6835146667155E-06
YOR198C	0.000155522684645328	0.00016647412751424	0.000142948464048936	0.000110916757377972	0.000122982882055488	0.000114549051455748
YDR072C	5.24204808288E-08	5.2418189824E-08	4.82397243552E-08	3.95694166896E-08	4.58979901632E-08	4.48326729312E-08
YDR079W	1.4584252283568E-06	1.636342986432E-06	1.424985129216E-06	5.6068459695072E-06	5.610878946288E-06	5.785127815764E-06
YDR080W	7.5508548456792E-06	7.791781256336E-06	6.8031281623932E-06	1.050510694365E-05	1.12868402086176E-05	1.0675255994755E-05
YDR083W	3.857652336904E-06	4.22037409248E-06	3.498289286508E-06	3.839745377232E-06	4.020618552624E-06	3.907029904016E-06
YDR084C	2.2911583143834E-06	2.26131635268E-06	2.0145707270073E-06	8.2389234251016E-06	8.041442191398E-06	6.8932283623434E-06
YDR089W	4.11920485347336E-06	4.182819337452E-06	3.85940241015336E-06	2.88144106288605E-06	3.1276502712252E-06	2.61356618650575E-06
YDL195W	0.00010565055569376	0.00011238435730368	9.4265903189304E-05	8.8681920332544E-05	9.7648974650304E-05	9.2056310704512E-05
YOR266W	1.4686564959108E-06	1.699421656968E-06	1.3961206000791E-06	4.8689336025414E-06	5.1388208214084E-06	4.8936692216223E-06
YJL165C	5.995748139246E-07	6.392624698656E-07	5.6118345500574E-07	7.927047656442E-07	8.3820329347392E-07	7.7166448381116E-07
YGR061C	0.000380088905860224	0.00040242787296768	0.000338351147587008	0.000173651528840832	0.000191806169726592	0.000175493534802048
YDL092W	0.0000072093779342	0.0000077202031088	6.59504713374E-06	9.64018944954E-06	0.0000097987193304	9.62270174086E-06
YDR321W	1.3669639251372E-05	1.3999825232064E-05	1.16801649923832E-05	6.7004217862524E-06	7.8779342441952E-06	7.1305838876232E-06
YDL198C	0.0000856270204172	0.000085071702576	0.0000779745774366	0.0002149722365346	0.0002232785543784	0.0002253129072532
YFR031C	1.58332455289764E-06	1.6314322800384E-06	1.46169932390874E-06	1.87584107353038E-06	1.92429358950312E-06	1.77121897019946E-06
YER129W	3.0045207298116E-07	3.456922690032E-07	3.0056477644764E-07	4.7932528149702E-07	4.4202299553456E-07	4.4909855331274E-07
YPL209C	1.24335962588838E-07	1.4070821220456E-07	1.17655653803688E-07	1.50230398769451E-07	1.30503110253516E-07	1.62660025826298E-07
YDR297W	3.5238327718902E-07	3.799892291272E-07	3.207905077806E-07	3.9824892211698E-07	3.948190864992E-07	4.1772000752581E-07
YMR058W	2.1662811532944E-06	1.858962914424E-06	1.7273869678836E-06	3.5966458953936E-06	3.5789651556804E-06	3.5264732406885E-06
YDR208W	8.1540589114296E-07	9.064481985104E-07	7.4049936867738E-07	1.0519507121526E-06	1.0392973595472E-06	9.8343490564514E-07
YDR270W	3.1872736614852E-07	3.141317790072E-07	2.9475951937362E-07	4.8356255767302E-07	5.0748240875976E-07	4.8799515945663E-07
YPL190C	1.2462353096896E-05	1.2747265149696E-05	1.16447454775872E-05	1.61132161414752E-05	1.61366988927744E-05	1.56859380345024E-05
YIR034C	0.00020071360796652	0.00020328879526704	0.00017714921577444	0.000206470845248364	0.000221663634097248	0.000211638156501222
YNR050C	0.00056899894921524	0.00058785821775072	0.00050106106042236	0.00029153952615978	0.0003262980415554	0.000290623693366458
YIL009W	8.359703996302E-06	8.74814363864E-06	7.516246039371E-06	8.983644497343E-06	9.115829725416E-06	8.767631182098E-06
YDR342C	0.00089636435730072	0.000879788375004	0.00076165878287268	0.00724700962009332	0.00787402991966976	0.00745770596495463
YNL169C	5.5037055175344E-06	5.744284717248E-06	5.1381577893096E-06	6.6426775814916E-06	7.1860631611824E-06	6.8374187054316E-06
YGL022W	1.9859324207616E-05	2.191384554912E-05	1.8306339684786E-05	1.9485900008964E-05	2.1323524620024E-05	1.8501966246288E-05
YNR052C	4.540244755046E-06	4.93512737872E-06	4.174878732255E-06	5.19495467967E-06	5.378046500652E-06	4.786655419231E-06
YDL101C	1.58692106343264E-06	1.6292717129472E-06	1.49038965781632E-06	2.39264188743024E-06	2.3579836373664E-06	2.13478518619584E-06
YDR264C	9.0028883932416E-06	8.935851676752E-06	7.9657804681884E-06	1.2721821556158E-05	1.31912568607248E-05	1.321568247285E-05
YPL161C	5.9953748472504E-06	5.92094476064E-06	5.5255450919796E-06	8.6385724265916E-06	8.9192015058768E-06	8.474642658876E-06
YLR088W	6.7370357652256E-06	7.116561747456E-06	6.385843353744E-06	1.22535899825616E-05	1.3152931086816E-05	1.22518116413792E-05
YNL084C	2.3372701063296E-05	2.427386637312E-05	2.0794147062624E-05	2.5272461646432E-05	2.5428181349376E-05	2.5498891058784E-05
YLR150W	0.0000490618002996	0.0000542573047632	0.0000413565087474	1.376373912606E-05	1.594777713408E-05	0.0000135654636711
YGL178W	1.21005245382624E-06	1.2151755084672E-06	1.07916982857216E-06	2.18736486162288E-06	1.8332051575104E-06	1.7092620415152E-06
YPL042C	1.11275262565632E-06	1.0650149952512E-06	1.01546369815824E-06	1.11780097623072E-06	1.38283136813184E-06	1.2830022388368E-06
YIL142W	6.8018392993408E-05	7.062172269152E-05	6.1245649014264E-05	5.6826454154184E-05	5.9354453201472E-05	5.832559510206E-05
YJL014W	0.000165816310523976	0.0001733449284	0.000148952077711164	0.000143500627348596	0.000151353895511952	0.000145966830408504
YDL143W	5.484110101632E-05	0.0000565534480896	0.0000507295773504	4.352059435392E-05	4.636481029632E-05	4.403862524736E-05
YDR188W	6.606244463646E-05	0.000068709969804	0.0000591740618967	4.439154834837E-05	4.912454968164E-05	4.505148279741E-05
YDR228C	2.2007875081044E-06	2.277042502896E-06	2.1316335387165E-06	4.4536688457264E-06	4.3475954372064E-06	4.5720094475095E-06
YOR127W	6.7856678206848E-07	6.924009222144E-07	6.2287695570816E-07	1.13927266718784E-06	1.05718568649984E-06	1.04182177937472E-06
YER048C	2.647980346368E-05	2.661484363776E-05	2.4217904406528E-05	3.121933183488E-05	3.2108449701888E-05	3.1012858748928E-05
YLR090W	3.35477577609E-06	3.632696451216E-06	3.074771328822E-06	1.6135056660132E-06	2.1328323175152E-06	1.7414960143464E-06
YML129C	2.533427864384E-06	0.000002558612896	2.263479647904E-06	1.252219438656E-06	1.505900570112E-06	1.399291160336E-06
YNL267W	2.02865397014824E-06	2.0745641158816E-06	1.8600885023976E-06	2.85039516987288E-06	3.11829470889744E-06	2.78902470885268E-06
YMR008C	1.725026881436E-05	0.000017238192608	1.530446046606E-05	5.718474412254E-05	5.963656919616E-05	0.0000540599665298
YER001W	1.5466635666216E-05	0.000015496834626	1.4107058061354E-05	0.0000068458544172	0.0000072205031664	7.338233697588E-06
YPL050C	2.179666514151E-05	0.0000218216087208	1.9272708264735E-05	2.793324543633E-05	2.843843912748E-05	2.6754287735925E-05
YDR135C	3.5743923010656E-05	3.634789286016E-05	3.197810091168E-05	3.3856060139748E-05	3.4982104330656E-05	3.4243292574792E-05
YMR138W	7.360476782568E-07	7.48617606464E-07	6.47983646037E-07	1.681792919352E-06	1.6759647812544E-06	1.5997229252004E-06
YGR020C	1.04011199677629E-05	1.0283032792368E-05	9.1307571878286E-06	1.2657303818991E-06	1.738095786837E-06	1.25409463691445E-06
YMR287C	4.99785867421248E-06	5.2623506570432E-06	4.61066715144792E-06	4.9997858921172E-06	5.89576294172784E-06	5.01875180785396E-06
YMR280C	9.313672079712E-07	1.064212116352E-06	7.827290493264E-07	6.4258033021776E-06	7.1940946615296E-06	6.2077007861088E-06
YJL143W	1.6598678695776E-05	1.694735130816E-05	1.5206639503122E-05	3.3260922891918E-05	3.3024831699816E-05	3.3284525544648E-05
YJL191W	0.00184490141038	0.0021955433864	0.00165151615554	0.00122573898792	0.00124297923732	0.00114345123004
YDL160C	0.0000453700436045	0.000046855754652	0.0000424123006905	0.00004582525635	0.0000470281123326	0.0000447949100389
YER015W	2.86383991971E-06	2.81713367208E-06	2.622812283819E-06	1.4369541554088E-05	1.5178828536144E-05	1.4019172702647E-05
YPR104C	4.7923025724024E-07	4.70579380656E-07	4.5076108925826E-07	7.0584253455276E-07	7.3696976839728E-07	6.906401079446E-07
YJR016C	0.000360265743576112	0.00037771708352224	0.000321905424425112	0.000260457044333112	0.00028682378960136	0.000266153057624564
YMR124W	1.3493478071536E-06	1.3762252941696E-06	1.27884368933352E-06	4.8252191217624E-07	4.7738825093184E-07	4.1897165534768E-07
YAL026C	2.26419626933312E-06	2.4958300938592E-06	2.179181295342E-06	2.76705770851728E-06	2.93140239432672E-06	2.54959135428074E-06
YER061C	8.38132483601E-06	0.000008326246348	7.500134816775E-06	1.318654791801E-05	0.0000146864564613	1.2741591102665E-05
YJL207C	6.78749093641128E-06	7.4896226056512E-06	6.40881754795332E-06	9.88976198620728E-06	9.92374995248784E-06	9.5802301825836E-06
YJL206C	7.2116228123592E-06	8.054596567584E-06	7.2018237261006E-06	2.3838274991844E-05	2.25750760439328E-05	2.20463459476104E-05
YJL204C	1.78986914358464E-06	1.793157235744E-06	1.64592908594568E-06	3.82134615203016E-06	3.66572572049952E-06	3.74663763947912E-06
YJL200C	0.00022234709799819	0.0002241345834364	0.000192200978547765	0.000171963335393055	0.00018966402567978	0.00017244312938483
YJL198W	1.09064423061504E-05	1.106571497472E-05	9.812972095488E-06	4.3744222181376E-06	5.0269962313728E-06	4.7406266440704E-06
