copy/pgCDW	Lahtvee2017_REF	Lahtvee2017_EtOH20	Lahtvee2017_EtOH40	Lahtvee2017_EtOH60	Lahtvee2017_Osmo02	Lahtvee2017_Osmo04	Lahtvee2017_Osmo06	Lahtvee2017_Temp33	Lahtvee2017_Temp36	Lahtvee2017_Temp38
YMR261C	222.7066055	263.3935652	280.4676145	432.7690356	259.3933872	271.6556847	347.6248605	252.4611539	253.2891968	546.0718771
YMR264W	0	0	0	0	0	0	0	0	0	0
YMR267W	66.82404062	47.09464982	73.80048387	67.8014432	46.98827959	53.56845694	27.59445002	61.02966401	48.94570544	76.00950682
YMR272C	229.8274184	130.7902991	286.2459331	598.8748429	170.9930757	73.38456338	0	158.0340399	62.69602271	588.0031688
YMR276W	1041.165627	1159.382999	1781.04007	1738.787556	1135.354073	1032.193415	1300.091379	990.6426494	1102.439019	1069.007529
YMR277W	0	0	106.3232651	135.3521178	94.27780527	0	91.96405777	86.27183347	0	68.4556529
YMR282C	0	0	0	0	0	0	0	0	0	0
YMR289W	252.2682417	204.8027976	252.9977869	182.2131425	321.5274232	223.2075078	307.9025835	345.0139131	379.5393998	259.2266471
YMR290C	268.0883914	214.0643402	273.453413	344.0307899	309.3875365	323.5843348	402.2989045	328.8864896	321.6180702	499.0973832
YMR293C	0	0	0	0	0	0	0	0	0	0
YMR296C	473.8238048	440.8449899	443.7393293	484.1038763	559.5916776	502.9634131	527.8147192	488.2990248	475.2354423	449.983429
YMR297W	5162.988559	3779.555326	2962.98124	2497.801181	5333.20655	4666.356388	3791.211218	5643.546069	4754.313797	2452.691251
YMR300C	1375.577312	1913.849202	2070.731692	1728.245891	1490.01071	1407.802207	1387.02586	1501.656588	1359.941627	1867.88273
YMR301C	0	0	0	0	0	0	0	0	0	0
YMR302C	0	0	0	0	0	0	0	0	0	0
YMR304W	82.06795306	89.03854347	79.56325062	56.26624858	90.43023189	84.90359225	100.7192486	86.12586324	112.0703524	64.55605046
YMR307W	350.2467874	231.4151512	255.2410022	342.5805627	356.0876493	358.0779826	480.643157	223.1582098	375.9648856	387.9822519
YMR308C	482.0075172	405.4412273	499.0599239	653.2683765	511.9911856	485.0473032	486.7432783	536.2153125	604.2732872	641.6287042
YMR309C	2157.100447	1706.65779	2002.783257	2513.906972	2323.817468	2286.88697	2431.713731	2088.152984	2002.136266	2143.473677
YMR310C	0	0	0	0	0	0	0	0	0	0
YMR311C	0	0	0	0	0	0	0	0	0	0
YMR313C	0	0	0	0	0	0	0	0	0	0
YMR314W	10610.45526	11472.83313	12205.07029	11981.5751	10709.03251	10981.65131	9941.738305	11204.04531	12425.85701	9002.742928
YMR315W	2849.698517	1787.868709	1290.320787	1164.67083	2951.496001	2926.516493	2647.152228	2726.535995	2831.88937	1734.975722
YMR316W	0	0	0	0	0	0	0	0	0	0
YMR318C	4726.858348	2821.646226	2515.163481	1792.23573	6412.668661	7223.191	9422.954244	3671.651551	3046.771613	2512.776466
YNL001W	170.4373472	193.4651835	210.9684399	246.7488469	214.928212	193.1338436	267.4764555	163.8405317	214.1882401	194.9937724
YNL002C	534.6898721	482.1481995	570.0044796	707.7290233	646.3148984	594.3498663	695.6629949	641.6437314	620.6226311	608.5977103
YNL004W	448.6982723	409.4602014	505.1203527	560.7321374	403.0174633	369.8489442	441.4070144	388.2035878	573.1157932	554.2219677
YNL005C	324.186515	279.5909875	540.5764666	471.458108	350.8469589	332.9304732	312.7871165	273.4808905	278.3885418	330.0112596
YNL007C	5290.047392	5035.247223	3023.514087	3650.941567	5449.312449	5198.569567	4992.067694	5994.188711	6260.883616	4057.55244
YNL010W	2582.348518	2534.229272	2879.522309	3197.303409	2801.018563	2663.817482	2601.804263	2986.256835	3409.731874	3882.767661
YNL015W	1026.667388	1328.005811	978.5084777	491.4001456	896.5778851	845.0235886	578.0059882	1017.239231	1056.093348	253.5046044
YNL016W	1735.299132	1883.393732	1811.307699	2379.236651	1896.102619	1917.63329	2012.783463	1662.594689	1919.136596	1663.53053
YNL026W	73.20833236	81.44603267	103.7043582	99.02153092	63.663793	76.68391184	59.51648159	72.7797066	77.97147578	85.2226873
YNL027W	30.05924274	45.70957787	22.95008261	30.44040041	31.41502489	29.3773934	28.04670823	33.84161354	39.80298463	26.61704708
YNL030W	0	0	0	0	0	0	0	0	0	0
YNL031C	0	0	0	0	0	0	0	0	0	0
YNL032W	0	0	0	0	0	0	0	0	0	0
YNL035C	0	0	0	0	0	0	0	0	0	0
YNL036W	1378.740773	633.2648617	2810.529411	2925.156656	1248.973493	1324.041809	1099.236167	1262.959645	1277.879328	1720.508522
YNL037C	23045.10008	60120.03694	70885.70611	47654.03861	29771.02976	31922.4412	41928.96959	29454.84608	29068.16426	21769.1434
YNL040W	262.0041399	346.2386032	184.4926332	35.22935851	213.8360397	143.8169641	80.92414355	295.0808799	283.8014498	255.7566092
YNL041C	10.11262446	0	12.83580848	0	0	0	0	25.01066639	0	20.80240407
YNL044W	12211.3175	12541.95616	8636.497289	6244.468007	11888.84596	11313.46173	9867.572152	11509.75711	13218.38158	10891.52869
YNL045W	413.0554187	383.8195192	482.891606	676.8029187	417.0973682	420.9288631	396.3430296	430.6846679	521.5961902	419.8276987
YNL048W	0	0	0	0	0	0	0	0	0	0
YNL055C	46047.56126	59858.03368	79261.32473	64210.45865	46368.47624	42094.82002	37417.543	53775.83295	59544.19658	46316.56941
YNL056W	0	25.22592396	0	0	0	26.93944806	30.07863491	0	0	18.45955295
YNL059C	206.8142011	143.1325955	140.4043347	202.6491002	178.5310609	160.8044116	169.0141093	157.263765	213.5532879	201.7471898
YNL061W	336.2664005	292.4330513	283.0201773	281.0060362	365.5420579	358.6962665	394.4909534	309.3001208	296.3656599	314.2392234
YNL062C	0	56.75238388	76.9440981	112.1392457	91.35380185	81.93082751	0	88.53151022	68.65194641	96.73176336
YNL064C	7068.880078	7183.508719	6009.677133	5657.88576	7682.839932	7775.811015	7983.137592	8250.737785	9972.408458	10610.03745
YNL067W	1469.957459	1910.724266	1845.568079	1991.565421	1992.242308	1846.416105	1990.762962	1876.93433	2082.920426	2018.733842
YNL069C	9827.421165	8677.190491	9937.69655	9984.012721	10331.09074	10777.20981	10898.86514	10463.94894	10013.09505	9714.156383
YNL070W	0	0	0	0	0	0	0	0	0	0
YNL071W	4969.398187	5788.780765	6077.241367	7215.302561	5058.740679	5114.316841	4801.522458	5604.076772	6373.711652	5181.822951
YNL073W	0	0	54.3298146	74.79452589	51.66612186	0	0	0	0	62.20638952
YNL077W	0	0	0	0	0	0	0	0	0	0
YNL079C	3577.421922	2716.520399	2043.531959	2772.7875	2115.017626	3203.750449	1814.695482	2236.630964	2416.671024	1673.699093
YNL083W	0	0	0	0	0	46.41486576	0	0	0	80.13272441
YNL084C	207.3877072	235.44023	221.8484523	243.9973389	218.4589583	196.4158117	185.9232337	219.4307104	221.8335841	179.7916327
YNL085W	683.3319684	745.2621531	778.6604582	1014.616309	741.9916016	718.9997256	791.6971825	612.8290793	803.3794344	1019.750463
YNL087W	22.23969492	26.95598099	29.03695903	25.28320208	18.14934731	23.4064058	19.65676882	16.81533896	19.3905392	31.53154349
YNL090W	242.21159	281.538183	244.9682019	211.8713119	227.2007089	210.3557077	199.0820178	243.2986079	280.8432526	243.4775999
YNL096C	10545.67079	8980.963674	9339.065597	7352.285925	10422.75592	10365.45583	10825.81435	12010.33163	10837.04135	8031.877508
YNL098C	1492.179606	1418.290492	1444.501145	1408.138236	1511.060097	1449.211162	1257.331241	1891.669351	2241.064144	1316.11941
YNL100W	110.4805857	112.0705467	118.5193534	113.6806276	111.2653586	104.4635886	102.9485411	94.25493387	109.4452587	60.50247714
YNL108C	154.7906279	223.3202289	216.4065801	239.8138506	324.8552909	278.6639995	314.3403289	197.9269455	198.2579237	182.7589584
YNL110C	553.9833191	471.0818002	510.7361264	514.7590656	596.0947402	588.1058071	536.6567782	620.9891168	598.4191828	535.605701
YNL111C	3381.794496	1507.16271	1370.960525	1103.191325	3619.248106	3565.218371	3644.781839	1832.089247	2174.957316	1990.603802
YNL112W	756.6392141	610.1582855	620.0382417	449.7764367	835.673849	834.5892123	840.0461306	990.8011466	795.9422244	670.6076753
YNL115C	247.2789703	256.8224872	143.2094891	149.1042627	238.9064118	195.8379333	160.3870828	246.6079916	215.8021216	118.3077469
YNL117W	1089.731192	5518.710025	4654.015323	483.1005855	880.572646	740.8693339	414.8369422	1302.5134	1121.363596	108.429297
YNL118C	106.2355056	128.2731548	133.4640721	158.5506585	115.3765388	106.2525127	125.1285048	93.46850746	123.8126153	108.5882912
YNL119W	0	0	0	0	0	0	0	0	0	0
YNL121C	2557.811871	2352.684634	3425.117642	4005.350768	3026.752772	2802.544928	3169.570992	2386.236952	2499.885978	3170.299874
YNL123W	323.3583593	345.3613985	396.0252345	481.8744475	334.1642995	370.825461	373.2282118	321.1193398	315.1010746	471.5748571
YNL124W	0	160.8720097	0	0	193.9669768	0	461.4608778	144.5161353	0	123.0076803
YNL127W	12.08439929	0	16.39752749	17.41562057	0	0	0	0	16.15503719	16.92528774
YNL129W	55.09391438	112.2814535	0	27.7846526	51.62998329	56.08708019	49.21625203	44.14460516	31.3037773	23.67278269
YNL130C	0	0	0	0	934.5413684	677.5929229	971.3823127	0	0	1632.006845
YNL131W	4595.882413	4508.518755	5918.384502	5143.318394	4209.054937	3969.703325	4625.733242	4404.469626	4292.325443	5138.063028
YNL132W	560.5936673	396.2874433	411.7629456	511.4011304	527.5178732	522.9523763	521.5660456	495.369354	479.1531099	652.1132377
YNL135C	7279.887022	6416.869313	5508.332466	3760.424391	8167.840698	8022.331198	8106.028367	6897.427144	7412.475514	4773.276631
YNL137C	298.1810476	248.3411592	478.0626148	542.9010493	326.8862215	316.2600924	336.3681977	252.0402005	237.4695335	233.7117468
YNL138W	3513.077533	3449.58928	2835.525945	2916.693822	3680.165964	3541.198804	3206.038363	3727.106651	3904.378628	2798.87074
YNL139C	0	0	0	0	0	0	0	0	0	0
YNL141W	252.4739833	427.6551389	88.53575397	61.03693036	285.6366677	257.4656532	233.1807685	295.6017974	159.6380831	121.3908394
YNL147W	842.6313796	1115.374752	851.8503472	738.1221044	880.7860519	884.7114697	872.1822307	895.6236792	940.0419475	739.9434612
YNL149C	1028.220856	1061.220864	881.8374241	907.5021635	1201.02536	1114.146527	1113.017659	1026.558434	1046.530353	1066.702122
YNL151C	341.1894744	341.9700838	353.9240754	0	608.6453103	274.4281578	433.5985641	168.7814527	108.2721144	77.46803372
YNL153C	0	132.8880951	0	0	201.7526829	177.681922	0	0	0	141.0711169
YNL163C	142.1984783	107.5249007	126.9494162	193.1734568	123.6380861	119.0532083	128.4831146	138.2713799	155.8105819	183.0601237
YNL166C	24.17702033	19.43419223	28.26238718	32.19421978	20.77327077	23.53960904	19.93457637	0	28.77558951	32.67491863
YNL168C	2350.248589	4193.481211	2529.164479	2170.026845	2176.647669	2152.433501	1477.117542	2643.920457	2802.746683	1722.011169
YNL173C	585.1766631	839.958543	739.294586	695.0536488	527.9147551	669.2320819	455.5312195	775.5846102	759.4493963	558.9508157
YNL175C	488.2642297	349.2012429	429.8447757	463.916374	493.569007	497.4601602	490.8855983	497.9120749	459.1898457	488.0968752
YNL177C	83.2138447	68.70301848	133.2077108	105.4655548	81.98985105	81.33521645	88.61079349	65.48659672	67.04762819	98.80551881
YNL178W	26895.35357	21895.83913	22961.20373	22878.47351	31443.7774	29341.18233	30291.58302	28269.21468	30368.47749	26811.93515
YNL181W	524.7139168	560.8707032	515.8767717	494.9265935	464.8275089	463.042275	518.746642	470.2485627	458.1739384	464.5605955
YNL182C	160.5119641	95.34901542	111.9206982	163.3691691	157.9686647	125.9082265	175.4298872	168.8599581	186.0572632	148.462386
YNL185C	233.0383046	194.051166	364.4994381	340.8838129	237.0284464	224.4636082	200.8066318	201.1579697	220.5310576	257.5838747
YNL189W	451.0570853	440.7690403	432.7482374	439.18558	493.2801995	464.3199163	493.8334787	518.985121	480.5625229	428.5415671
YNL193W	0	0	0	0	0	0	0	0	0	0
YNL197C	0	0	0	0	0	0	0	0	0	0
YNL200C	790.8309086	529.7324363	479.9524909	593.92314	724.8648103	711.5172243	498.7327427	1124.035493	1300.243267	463.0478743
YNL201C	0	0	0	0	0	0	0	0	0	0
YNL206C	308.6801379	321.2236314	304.7586923	325.4644662	345.4360682	264.6715377	280.1029371	306.4582388	326.563146	293.885652
YNL208W	66125.90049	64311.27408	35830.08188	26219.89601	55737.21265	49376.70033	36532.02419	83598.07716	104124.8235	39575.16752
YNL209W	47870.02858	44673.26326	48062.67163	52154.80033	54393.9532	55204.48749	61146.04215	51046.30228	52721.91196	54757.95922
YNL212W	0	0	0	0	0	0	0	0	0	0
YNL216W	269.305004	326.0966929	247.1216683	264.7071709	244.7637803	208.3282965	223.116566	233.7278803	242.9880499	219.0625634
YNL219C	212.1019158	205.7061579	157.0596684	222.1658426	104.9967959	186.6784743	188.1165388	167.2575645	183.5638194	343.9552087
YNL220W	10595.59202	10423.37337	11779.46158	9221.222192	10954.9322	10607.40113	11434.2768	11338.38033	11565.20308	14577.29696
YNL221C	0	0	0	0	0	0	0	0	0	0
YNL225C	0	0	23.05080525	33.76699748	20.63248731	0	34.08898667	0	19.10861311	38.80826431
YNL229C	751.4669091	761.9929634	1027.207989	1125.296652	897.9576616	851.9778536	1203.935699	886.7240176	1115.825665	1172.123242
YNL231C	589.410062	1007.377859	779.5765834	734.0070893	610.90183	588.5141251	557.1837805	697.1434882	797.836913	1000.873959
YNL232W	111.3340815	104.8288032	114.5696186	125.3248882	122.8291972	121.5211574	112.0348875	123.4809724	118.8862679	93.24974778
YNL241C	4227.294631	3133.648774	3901.693034	5533.76484	4208.365229	4026.863555	4442.868611	4262.684239	4288.583943	4949.033775
YNL243W	355.6286675	339.1731523	360.6674044	406.8324604	360.8036814	320.7220244	341.6262789	358.2340186	385.0284169	325.158555
YNL244C	402.0933077	281.0093406	386.9186495	512.9347568	394.3565866	384.614046	411.5371016	491.3091504	555.159584	553.5472191
YNL247W	656.1431897	587.8149326	761.9357255	957.0532599	729.3153337	716.3456603	795.0376266	650.4441199	670.9158302	801.1254426
YNL248C	704.8169637	584.6253711	663.2183116	740.6079988	804.4285242	784.9281022	807.2625898	803.0262158	806.0090727	770.4224329
YNL249C	0	0	0	0	0	0	0	0	0	0
YNL251C	474.3123985	495.8831788	499.9621408	586.6148468	512.3178183	521.2089785	456.4075915	435.6843553	431.1364193	429.3412781
YNL252C	900.5259733	779.6844909	1557.94161	1345.237735	995.5381418	944.2789664	896.9692242	724.7418895	701.1874559	728.1640423
YNL256W	45.39808229	58.39681163	78.18719387	93.38467709	53.14882671	45.55426096	54.48994766	54.11686443	47.05150202	59.55749915
YNL258C	11857.9415	21332.93114	10809.85425	12186.09962	11078.12752	18402.81625	11214.07845	12142.33956	14229.55283	11750.53236
YNL261W	0	0	0	0	0	0	0	0	0	0
YNL263C	0	0	0	0	0	0	0	0	0	0
YNL264C	102.3794225	69.79315847	0	80.22098944	0	0	0	115.5679785	101.3535025	93.27437746
YNL265C	235.2923137	265.6888634	154.8978738	115.5480045	177.0731426	223.5754107	158.7113448	219.3396127	253.906349	177.8844903
YNL267W	0	0	0	0	0	0	0	0	0	0
YNL272C	0	15.30477975	0	45.94856154	52.53166105	0	0	0	53.59256343	43.44633606
YNL274C	5105.172348	3673.08738	3396.926594	6252.275734	5994.664776	7116.553965	9025.649084	7040.391012	7388.228879	2391.770749
YNL277W	964.5936633	869.9528972	1483.241801	1734.558736	983.8880773	945.5207627	1004.475015	1066.679067	1117.139464	1432.895126
YNL281W	1680.664395	1527.955854	2071.620603	2528.03546	1714.945204	1822.667624	1815.112804	2383.196405	3420.919168	5041.154071
YNL284C	91.16513176	78.77694551	146.3896305	112.9416514	100.6627181	97.24211151	92.57459891	76.04866854	81.81171749	80.85694934
YNL287W	606.1926237	574.976984	593.9919673	744.2773539	694.7860475	640.6866864	694.1444344	638.9335933	659.7660278	771.532564
YNL288W	726.3379617	513.1775745	371.6723229	689.3201322	734.6129293	585.2432403	671.2601198	850.5285416	765.7471373	845.2424232
YNL290W	959.8078406	943.5341078	933.1614448	1162.326968	1092.05211	932.5307596	931.2561494	906.8541654	942.3526734	984.3390326
YNL292W	36.1732044	28.93237297	34.90289316	39.00934532	37.87095965	46.94070447	40.85461368	30.97390408	31.20122503	23.34304473
YNL297C	40.7664081	36.41311093	33.32251072	42.06777212	30.47087801	35.39224168	32.01796916	35.2199004	39.24787476	42.11866717
YNL298W	0	0	0	57.92327308	0	0	0	0	0	60.06453598
YNL302C	17399.13193	13302.002	16157.41159	15967.43927	22123.41668	19721.8626	18800.90022	20993.73712	20059.333	13751.29347
YNL307C	2575.938285	2830.087084	2242.435502	1847.025226	2350.278339	2298.886705	2059.899641	2710.082165	3106.587266	2252.929634
YNL308C	168.9740557	154.8882661	125.9145084	237.2977218	178.9380068	196.4697087	236.7937782	196.674711	244.4901904	278.2158373
YNL309W	0	0	0	0	0	0	0	0	0	0
YNL310C	14.67888289	17.1101491	21.67480719	22.34837668	14.02200855	0	12.91287739	14.45293681	17.26751758	20.99270551
YNL312W	117.1810514	130.005955	105.0217308	116.0343973	116.9232769	120.6777975	135.1099901	124.0153177	96.35524494	78.44218707
YNL313C	90.80661628	69.29270176	112.1918149	108.5277523	101.7172495	122.3292616	124.8307642	115.617185	124.1273811	118.0175723
YNL315C	857.8129005	1006.427423	1282.567719	1118.668693	1011.769595	844.4056198	833.9055457	777.1728994	843.582086	984.3565459
YNL316C	696.7207258	678.8184757	830.5575121	857.9737744	870.2113787	877.2267061	734.8631084	706.0599548	783.2786502	568.8613659
YNL320W	0	155.1821668	132.9308512	0	141.597415	166.5615038	183.7559708	0	218.1594517	396.2975658
YNL323W	227.9076759	250.9327634	320.632829	279.4506068	185.9618712	0	284.0908101	235.8407274	286.2214943	338.2747619
YNL330C	288.1631676	268.6171549	296.9622779	239.6137941	286.490065	307.1839071	262.0056725	295.0566788	292.4901102	199.0857232
YNR003C	50.60630532	41.85624815	42.7819525	43.94194777	52.38937734	46.73801205	51.62431654	53.75477105	57.3657519	39.11531811
YNR008W	0	0	0	0	0	0	0	0	0	0
YNR013C	82.23930276	135.1727049	131.4315453	156.6315301	67.10888307	102.3148317	83.35132127	100.0777521	91.20159555	141.813869
YNR015W	44.31767702	35.90138349	47.97005796	50.73940668	45.54698958	45.13404163	45.77418263	48.0168806	47.41146369	49.51189715
YNR017W	7186.509396	6406.786731	9076.138261	8521.872534	6878.879799	7280.518017	7186.255861	6090.077467	6332.828913	7849.340706
YNR019W	270.2104077	295.8390025	143.9021467	215.5467189	259.6486188	269.046337	180.5854436	216.9184218	217.5769604	461.3979679
YNR021W	1690.396902	1973.97859	1917.457312	2181.309715	1646.699978	1699.717763	1674.783967	1716.572653	1811.832523	1910.289071
YNR022C	664.0373516	501.4288767	1038.128479	647.2309517	742.6726773	652.662313	650.8674792	569.0980772	531.5981991	474.1897445
YNR026C	0	0	0	0	0	0	0	0	0	0
YNR029C	44.72824883	38.57632819	32.23273764	46.52479893	46.38788704	42.41060093	34.69477439	50.07933546	38.02432319	42.78470707
YNR032C-A	69.15594538	92.90157216	97.9862315	96.74451463	68.4740553	74.12303195	58.39242936	76.79649982	67.84110047	53.76542989
YNR034W	477.7909939	482.1950181	393.8281019	465.3195247	581.8802768	749.2096097	1031.756163	492.6760045	613.9950079	546.8682105
YNR034W-A	4982.549233	2386.027696	1188.383429	4860.365966	5482.955205	5811.773034	5112.472152	9764.122945	7455.82595	2611.48105
YNR035C	3908.31379	3774.246277	3771.17186	4294.315912	4166.244707	4206.376066	3886.215293	4214.400526	5049.97524	5679.477316
YNR038W	0	0	0	0	0	0	0	0	0	0
YNR040W	584.986573	485.9885291	879.698638	853.1824596	697.3662114	724.5583295	712.4675265	461.2200652	577.1969883	1226.371405
YNR043W	9189.380032	8856.711838	7727.862993	5056.098511	10363.43919	9829.099683	10403.17734	7959.461687	8171.93116	6679.758159
YNR046W	0	0	0	0	0	0	0	0	0	0
YNR050C	5866.84248	4998.890476	5538.545696	5517.459171	6747.214806	6567.974517	6764.458977	6395.336299	5228.287329	2843.991625
YNR051C	23.94395198	22.89215623	28.3361334	43.43138596	27.12670439	26.11053576	27.11677082	23.10458843	25.68563372	32.58093647
YNR052C	72.21230292	0	139.4348452	0	0	0	0	0	0	120.2112716
YNR053C	265.6791757	217.1572918	209.7203983	237.4669136	264.192838	269.2825342	304.2060991	284.2487359	262.5642271	264.8854515
YNR054C	36.70079598	25.24117338	34.31285809	46.38810544	35.26644192	32.40869541	35.33804471	37.92335408	32.29475633	44.63282055
YNR057C	0	0	0	0	0	0	0	0	0	0
YNR058W	0	0	0	0	0	0	0	0	0	0
YNR067C	359.4297045	0	0	0	0	258.4343861	0	431.0126382	483.212201	479.4082355
YOL004W	41.73927324	40.17645407	42.39777909	41.67829006	45.27380432	35.09752305	39.54360694	35.57082263	36.64096067	46.54705832
YOL005C	2708.210707	2782.748608	2661.026395	2549.436358	2943.205652	3000.038392	2746.341781	2762.973955	3095.249683	2372.957793
YOL006C	0	46.57057066	49.0825017	61.01417921	178.3772999	47.78709644	38.88487416	39.3720659	35.60019551	61.36533588
YOL010W	581.4351295	406.7984141	545.9818176	556.9439769	567.880409	580.6088639	583.9208033	555.5468298	494.1752093	552.8579161
YOL012C	609.7852716	984.6794306	581.4812871	578.1536561	542.5320196	555.3919257	523.9350667	596.7940548	611.9154753	412.108904
YOL016C	157.0947651	138.6748859	174.0187907	220.034658	116.8993667	108.9044994	85.17324784	148.9872479	166.6819472	205.8713564
YOL021C	157.6639139	110.1037892	190.1016077	229.4921697	148.5551762	115.973463	152.8598306	148.5559186	147.8454305	130.1430733
YOL027C	164.5045167	128.744419	212.8958653	227.2564733	234.9432873	177.4849291	231.9671634	161.2681848	183.9132981	185.5608052
YOL032W	1268.953876	862.3975202	828.8609223	978.4490619	1176.717689	1169.639773	1166.893532	1421.118754	1570.276708	940.2558267
YOL033W	39.24971626	32.45843857	52.00555227	56.00070751	33.33186233	0	126.1731487	30.0784461	32.1411686	59.97226755
YOL038W	7782.617141	9287.185816	9215.198426	9172.267595	8529.654059	8276.200974	8129.569059	8660.1181	9321.737033	7839.316524
YOL039W	23749.69328	17807.23661	20617.32218	18539.1117	22266.9287	24086.76969	23083.11848	25104.39898	22928.9554	18642.57311
YOL040C	6752.817892	5634.448311	5882.037753	5730.777482	7612.241525	6885.013986	6697.4914	7052.990828	7259.065201	5529.66388
YOL041C	172.0589325	123.9659498	125.5616488	159.921653	178.7425195	161.403918	185.8175314	157.4435619	163.2253804	189.4744789
YOL042W	381.6561669	0	431.5859871	382.8757449	378.4299048	371.4596449	0	0	466.2322951	399.6662342
YOL049W	682.8187896	679.6388539	621.7004377	487.1068893	699.4931639	669.5804678	717.6932289	629.1115515	652.7130134	480.0110508
YOL051W	0	0	0	0	0	0	0	0	0	0
YOL052C	525.2101593	595.3943089	656.8879845	758.4011611	518.9732401	509.0897435	449.8352206	637.8592738	906.6493974	1237.608602
YOL057W	745.1125381	925.7347842	679.4026504	766.8177655	833.4171206	896.9828064	797.0686623	797.526367	829.7077569	568.5426959
YOL058W	14576.6705	21637.56122	17535.36205	8561.587236	11848.55535	10700.37792	6811.804264	10749.50258	10320.67842	6974.072729
YOL059W	3111.040439	2166.550608	1665.458757	1785.310793	2966.859091	2947.173096	2485.579037	3784.881239	4062.479523	3332.246588
YOL061W	1040.878058	1127.51888	1115.990018	1060.827301	1095.735415	1096.654369	1067.495834	1186.190981	1338.917595	1152.534653
YOL064C	3840.989593	3344.763298	4238.326319	5710.752922	3652.145817	3746.064835	3711.964698	3631.857826	3339.462422	4050.511339
YOL066C	0	0	0	0	0	0	0	0	0	0
YOL067C	0	0	0	0	0	0	0	0	0	0
YOL071W	432.5087134	529.1936889	460.5732664	305.2811777	411.4462804	380.8456674	297.0861099	361.7677509	393.446137	403.3289024
YOL076W	86.42546348	102.5899862	110.9337221	153.4495976	98.42601199	88.65847401	102.8010204	82.85381475	89.83440037	137.5132843
YOL077C	1249.079763	1116.982838	904.1975458	924.5644678	1430.304228	1394.143741	1615.031693	1403.243675	1305.202704	1234.536617
YOL080C	0	0	48.13769933	37.49719274	0	41.86021444	44.98361252	0	49.1949571	39.48337953
YOL088C	417.7154552	427.7563613	415.7205396	418.4383061	392.7789539	381.1500002	317.0901634	530.8172239	592.0431513	407.2656592
YOL090W	5.933346619	7.840043439	8.942467616	13.6033789	4.996893826	5.96754745	5.525200829	7.227806933	7.078726852	7.934759715
YOL093W	3.268030866	3.66286189	3.918897913	4.152790701	3.297016889	2.64266155	2.724250951	3.402381351	4.222710387	3.306800378
YOL094C	16.69836454	16.68391465	16.79364451	20.08582036	16.6343626	17.63399302	17.13409285	19.21266539	17.50848042	16.69161482
YOL097C	877.5220494	690.5150064	798.6258087	865.7096329	891.9069209	911.3817184	884.5318948	1020.879677	941.5852912	908.5409844
YOL098C	511.3854724	452.7410653	546.7741757	577.0610333	447.0191861	444.2548827	445.5017699	474.764611	535.9091024	514.1475167
YOL102C	156.8215413	176.8124256	190.5655538	109.5897968	128.35433	116.6674464	111.3904169	109.2642741	84.9535233	78.58010295
YOL109W	372.4616856	477.6573116	376.8652263	194.8181805	291.3628994	259.4847095	164.6621168	425.3654656	428.9686236	216.6800019
YOL111C	3271.921018	3489.810968	3526.555628	3634.475065	3342.200733	2971.969024	3114.530755	3568.635633	3877.665173	3042.366335
YOL115W	0	0	0	0	0	0	0	0	0	0
YOL121C	7683.405732	6472.481791	7160.131382	6233.733858	8615.022805	8419.858763	9236.62703	9336.396215	8647.205044	6441.114087
YOL123W	88.59793372	94.43129685	86.71074005	102.4104609	86.54889203	81.0204302	77.23494191	83.27573835	89.3063495	92.48521969
YOL124C	264.9934367	132.7640081	158.8071804	195.4656304	0	0	336.0584325	236.8554815	249.7737029	300.3423728
YOL125W	71.80354356	0	67.88325614	0	55.37224426	0	50.23064386	46.05558575	0	57.37802097
YOL126C	991.0599895	4003.158488	1592.984186	0	1219.407845	895.4384449	505.676936	788.8967779	1059.826238	205.6874332
YOL127W	15082.9836	14388.79637	14935.08328	14442.25521	16638.33002	15968.37607	16664.97693	16298.55338	17144.28333	15116.14567
YOL139C	4227.420523	4372.185739	3823.736779	3566.438906	5171.717073	4722.203621	4851.875152	4769.612591	5190.953237	4258.730189
YOL140W	2679.994946	2210.292157	1831.975017	832.6144878	2299.541947	2095.888128	1557.516462	1939.818672	1862.764278	761.4467426
YOL142W	0	0	0	0	0	0	0	0	0	0
YOL144W	0	0	0	0	88.02777074	0	0	0	71.93910704	87.58630349
YOL145C	81.7381419	60.77133263	86.59766264	104.7572564	39.45884822	90.04789622	121.2772878	74.58522062	93.30566687	126.2175697
YOL149W	690.8844179	702.611456	850.3801628	734.2813786	758.1442075	639.3266443	685.4906521	951.0044354	846.5831868	713.589359
YOL151W	4153.804612	3374.851576	1165.045496	1697.535899	7888.815726	9149.438392	13799.71166	3705.760341	2919.027014	1297.959394
YOR001W	0	0	0	0	0	0	0	0	0	0
YOR007C	4368.047203	3953.122718	4333.156958	4179.390917	4310.584914	4268.53298	4243.244029	4498.998614	4715.952532	3694.901049
YOR014W	0	0	0	0	0	0	0	0	0	0
YOR016C	174.7173075	204.9773579	160.741359	176.656915	180.3901248	161.2060543	156.6139737	182.3178669	220.9788455	198.7050589
YOR017W	0	0	0	0	0	0	0	0	0	0
YOR020C	57652.29285	48051.80262	81934.19826	69804.76087	62685.7992	59975.07784	66742.35831	74617.74552	108426.8862	175886.0403
YOR021C	1607.019958	1348.893342	1519.237212	1317.130433	1587.487051	1618.452455	1489.111516	1625.5211	1843.116629	1796.684269
