fmol/mgCDW	Yu2020_ClimR1	Yu2020_ClimR2	Yu2020_CN30R1	Yu2020_CN30R2	Yu2020_CN50R1	Yu2020_CN50R2	Yu2020_CN115R1	Yu2020_CN115R2
YNR045W	4.1953812918922	6.23660425253964	3.56566410171346	4.47156977246186	1.65023548950362	1.96663157107389	0.387140427048751	1.98601321883316
YNL003C	141.257762371439	126.073482261744	93.6443533655686	92.8639747094664	65.4855997439885	54.929323235991	91.4578821517746	71.63176001498
YBL030C	65517.7999058521	77267.4056838768	61836.123225833	61991.9269756268	26167.595989232	29252.9025838905	26015.6124771734	29004.5871311044
YKL197C	46.3615686980656	44.5951345531272	40.9760890833306	35.2573872673162	17.8012743288359	23.0717755918983	19.2445016111986	27.6817171711882
YDR265W	15.0533557698691	14.2303000470973	8.96882293972503	7.607976420427	3.9842187853921	3.800838630146	4.76311822445434	4.76869215233696
YOL147C	12035.8017525832	13655.9628572751	5206.98901256433	4875.6736402254	2292.04423708139	2615.02490310366	2237.67431349241	3130.1140719739
YLR191W	126.134568730906	132.860983940138	87.9130715139826	88.3290869235257	44.3040118131605	38.9362182077306	38.1287355564139	50.410640096322
YGL153W	39.5509716288052	54.5336780098664	51.3797199311514	70.3919413807876	41.6296427520787	41.5899926552077	24.9899173973048	52.5471785670056
YJL210W	45.3553253055918	48.9366093068784	27.2511488455669	23.6798500224472	11.3132068629275	11.2211934461209	11.6793633463023	14.7201496534226
YAL055W	5.81295048857104	4.3519776511775	3.44731609272344	2.79097970251014	1.45118940316753	1.60237047144027	1.26231510364368	1.90894008491363
YPL112C	133.15921034324	145.596867360517	98.1908635110565	103.013555082251	45.9309367191054	45.5959092815681	36.9234306753043	57.9262439502101
YDR479C	10.159793281259	10.3382039981081	7.027352379795	8.0671144090253	6.20010185882915	5.07357354472978	8.76142964142278	6.36202859989574
YDR329C	52.2294717868931	73.1567519519605	54.1259103537249	78.8127491480831	48.5218827812709	53.3845736314286	35.5993732917851	64.9569593785008
YLR324W	35.2191344582679	39.1488771525027	28.7453673851457	26.309696970616	13.7452246721564	15.1232970424382	11.4165974885447	19.2184652195559
YDR244W	10.7094069733178	11.8709844427401	8.64062227723918	9.23008590471791	5.06464492160404	4.45273850702981	4.73380503269979	5.39858165394791
YNL329C	18.4272237210143	19.2535460226357	13.7228301893575	13.8983873361391	7.20922801177797	8.11271829000664	7.04657748080216	9.33914568160777
YBR074W	182.893856830088	262.700806689365	138.190008289135	275.577226035875	113.452281189298	57.4977416396203	76.2197702083269	74.5171336067069
YGR240C	2525.02819550689	2682.97705411176	2575.23264736852	2581.10104978451	1520.53536911734	1720.79460156324	2011.93331362567	2188.15363158768
YMR205C	2982.5693451763	2774.00741757956	2624.71608705108	2632.56842326718	1637.93916922678	1811.06541001453	2230.87780172315	2237.198447665
YIL107C	23.1928722499859	24.8254133963547	14.0252165803748	14.1965079816255	7.90512157194971	8.92683994941518	7.85396268695952	10.2680673158075
YOR122C	32.7267070279863	32.4583580189311	19.1505614733615	24.8772605706549	10.3372226075477	17.2590440976056	19.3017926957505	13.1010621120488
YNL158W	23.1881067737967	32.0721428844931	35.2134350499181	45.7124601713925	31.1811641904928	28.6595399814962	23.3372555771392	36.1059587936767
YNL149C	1056.41621843512	1009.97030057772	821.000715256045	793.049314293914	477.709099788631	470.702462346376	841.872307569214	661.898825472161
YML125C	65.3777710232707	110.308022369529	119.715202035789	205.787007505052	108.251287045003	177.167327589706	145.231437091652	216.183180946862
YPL206C	22.8785254956379	23.1301391859909	41.8076393390287	39.9985070985101	25.8941820947519	30.3177412443935	26.5537138482574	37.4910214602652
YGL025C	61.4579670225363	70.8903356291844	61.46345492662	67.5686812940501	40.6961550634365	37.9230234340316	24.1047486539732	50.2444389124374
YBR196C	72135.1818171312	64308.559343152	42132.3839065379	36480.9276605153	21386.4078491241	22030.1687827786	20342.7694088084	27473.4109797807
YCR012W	120813.603383183	132743.624719396	99872.5700349178	97659.9846241918	71634.6705147775	71887.6688465653	65930.7081253795	93107.9860675834
YKL127W	240.302166804814	284.96639664507	231.371746263309	246.993312287943	156.876588980057	160.001751084275	161.099256596233	215.361505634716
YMR105C	359.754879476066	400.092634296282	264.428865517685	243.347551226737	149.814655686155	190.731769113617	126.723580964712	146.220656433166
YCL004W	8.24113235808136	7.35624271831281	5.77544242418346	5.01172668154833	2.92248793872652	3.530761624419	4.58422224753627	3.6930839035542
YNL316C	79.7217641417764	76.8887683804978	59.9049365673049	67.5926685157065	37.7813583910337	40.7809692693522	65.9265173453069	54.1271499379225
YGR132C	1440.61789817731	2178.45218658316	1783.45781080094	2593.46425194978	1368.89441778706	1530.93416364707	1456.46934448615	1761.93632926499
YGR231C	1009.06194887208	1052.08639840136	908.992718135628	1144.47754699211	786.722658654573	670.774161032504	805.465690589912	798.751062939787
YKL043W	23.2975746780103	29.2286324564682	63.5069723968267	66.0089314496711	36.8920677416582	35.7295813313442	45.8253392439606	48.878827928753
YOL084W	30.1398058811283	21.2494363643217	47.0586356235003	41.3131379950139	25.594534547265	30.1107550415665	52.9252122756148	39.4880139207259
YDL236W	14.3232256442797	20.0191605757477	45.391636279772	72.8692195907306	60.888978951562	51.1472195056675	47.7549017049884	72.1706187663961
YDL106C	78.3354533566797	74.7437554906441	63.0579157555747	57.7024074582415	35.8906456452436	32.8391507749446	57.6173894380211	41.9353265666641
YNL097C	57.0185149904672	65.6035878134441	79.0761586705976	69.9276450990523	29.5058335842734	47.1956432641535	37.9180129780738	55.5924926099425
YDR481C	770.373352144494	837.819276760147	1049.56989018631	978.163117232871	629.741601267385	696.232262460397	541.494565990418	836.426322953961
YGR233C	36.9482332575263	46.5887093346958	58.4762917723894	59.8755266131112	34.8898513316016	41.2307866399337	34.3780841454619	50.6794528694042
YPL031C	203.433008179369	210.910505052979	299.97514869312	322.716754979639	230.950396103715	222.083540646684	229.214251845166	273.884789361633
YJL117W	776.704714632218	899.504396653315	562.007001057678	462.048220431532	223.297113332132	259.791225322319	165.522074577548	306.790081845668
YCR037C	14.6037508239402	15.29623887855	8.57041760355835	7.86794186885814	4.15369989641779	3.91880247910462	4.63284149048703	5.05229734925669
YBR106W	41.154454537079	45.6616643656668	43.5565935412423	83.3070581580798	81.2412917389745	54.3397114377846	145.33855031125	79.8519267137355
YJL198W	80.6464314621087	63.9763144700433	47.90293286086	50.1901567691962	34.893316335895	28.0531061465864	37.8594576052822	37.4404342070391
YNR013C	47.9309107654619	55.1901618742997	70.7969082415617	70.8209923333968	42.3599672371705	41.2289069243219	37.1572936845587	55.3827071799232
YOR386W	12.1333291717922	12.0034648352436	8.60715628039885	8.13950616445255	4.50534932942568	4.58413193481287	4.49384027572952	6.06337510708182
YJL097W	797.022330360554	982.008256014698	840.407773197493	933.581446831362	490.617181029007	506.459895885117	353.824316995771	648.910082679253
YDR313C	11.4012003059941	12.5097406883091	13.6237212461507	15.2559260768876	11.2988260938108	10.1310905148562	15.5380543405634	13.7196281167989
YER053C	136.964782607508	162.002311652999	173.432183683905	171.258559831858	87.5502095923461	108.513990767548	90.6075064897076	84.6828116114008
YHR034C	24.1928395008472	25.1557953334004	20.772811263445	24.7200846325728	16.6543861004	13.870672539786	24.8785248874192	19.4272040560963
YNL267W	13.7573130244088	17.778428258881	14.7001227894429	18.5159452314093	11.8974858659589	10.9378165007562	9.62759621271727	13.4015714370815
YGR086C	11929.8460534607	12086.1393742755	15890.4466668969	16526.447581433	10288.4261211082	13497.6761802772	18498.3279085528	15760.0798099178
YBL022C	544.580903759334	581.846394245466	383.454681488945	365.495335112875	193.035170663663	211.523428503537	202.849805905898	249.1015371893
YOR363C	7.58399391756753	9.07949774976913	10.6376802212152	12.3772199048889	7.56919957294768	7.55440522832783	7.22765462109456	8.54734659048814
YPR113W	123.596807222727	130.454100699982	205.602283688457	259.668944614651	204.716944702113	170.029188980698	262.078852581169	222.076340497083
YBL105C	6.27029215359695	7.26815493764419	9.73189494551243	12.3215218790237	8.46223146738362	9.42705407029365	12.1429514804728	11.5404750100013
YDR490C	20.6967336757539	23.2806416240079	22.5489130024573	23.7739496804212	13.6288304266381	13.9382033845703	13.6378802387369	15.9442761654683
YDR466W	11.1510871370671	11.7440050967474	9.26864052651885	11.6481696454587	6.58667914221966	6.82964143536815	5.43823102464187	8.77152880890716
YIL042C	155.302335603754	179.723545093683	114.363802883834	110.292548725149	54.7123850421245	64.5424872663741	39.7997012698641	65.609800374468
YGL059W	12.82661088993	18.9916770218532	9.21884346963844	9.19049275164904	5.89481770886338	7.21711224895238	1.91667906671787	7.72810729529965
YMR008C	993.547026885536	947.304917930301	1111.97253396241	969.868534715807	630.208965240134	712.255792853075	456.354497758009	778.708279288273
YMR006C	177.349430575024	204.885430912828	82.7916773379903	93.6810594379663	32.2620591877661	37.5800396996795	17.8882792792388	43.7245068767931
YOR281C	219.535402520052	274.601124549385	257.631288571479	281.155736863012	144.838761450167	165.575721941792	131.102780000639	228.439036201197
YGL008C	5063.46591231229	4665.59447923205	7045.4179214534	6545.67368449523	4305.02565572394	4523.4258600974	7176.46150443086	5738.90959277933
YGL006W	327.855641337131	322.906995083594	295.800976013956	256.407971184129	155.943994929059	168.220707698806	171.222377668329	210.740125953539
YER003C	1973.23900836225	2592.76263145924	2330.31010093088	2637.6310731601	1458.83517592839	1595.0579541134	996.673612087845	2046.40554915804
YML107C	23.5457228704114	21.9603884769412	17.8652179153631	11.6865772064031	7.15484359429325	7.51341021471561	5.13049452397629	8.94958592751758
YGL167C	338.386238999852	352.392703818827	272.682385828329	257.487890282834	140.115418733624	141.624996237977	128.957181425664	193.583006715714
YDL095W	245.289339539148	264.192711530445	222.986713613944	245.528284310187	156.600726865052	141.556674963554	141.331654712973	190.373815761727
YAL023C	93.2536378280085	109.917616895416	139.306567904845	189.298505107068	124.597014860895	100.901248432332	116.805696460729	136.733962772715
YOR321W	5.35372359639042	4.79995887949982	3.50010912367209	3.52509814297348	2.01631750175685	1.98101090786835	3.52209799717156	2.65189107246578
YJR143C	68.5080731260628	81.6421085920362	82.2358527479778	86.6701792870366	44.9836674077815	45.1881386232714	19.7905570046966	55.6125111731589
YGR199W	14.7914122441957	16.289635084943	15.385242070334	16.4336777716331	8.69046001148392	11.4975322649443	8.51640843173337	12.2413777016799
YDR307W	30.4005946613442	31.3498184742072	30.8147662683568	30.2480591730556	17.2772869903136	16.6348860467647	15.2520989865959	22.6434552632596
YKL128C	62.620054248622	57.0547418114411	38.3143874784138	32.0074330734645	15.7386244984388	16.3652204104686	17.5535975552391	20.9236368048893
YGL037C	312.081344639404	294.065921501213	341.345182616488	408.562443232634	250.909646501831	328.207961219291	280.524229947076	332.518216250351
YPL096W	68.9201963357033	74.263222328958	58.6908999386318	63.6409132443359	40.4719448456406	45.9272405951227	43.8019288728398	60.588245110724
YOR145C	163.723352386567	160.397807915467	152.980379817836	170.429560850386	107.963140412672	81.2094285207749	153.100694472555	116.497776018417
YLR209C	183.788166456768	200.945251876821	273.902148358721	322.569368229345	228.722657190361	232.455386327392	241.915481648904	295.73027609922
